,BALANCE_EXCESS,BALANCE_TENURE,CITY,COMPLETED_TENURE,CURRENT_INTEREST_RATE,FORECLOSURE,clusters_hierarchical
11801,103.42649016,109.0,200.0,11.0,19.6022664,0.0,1
11802,143.55588,212.0,263.0,11.0,14.8577688,0.0,1
11803,0.0,228.0,220.0,11.0,10.43789472,0.0,3
11804,143.55588,170.0,70.0,10.0,19.6022664,0.0,1
11805,0.0,211.0,146.0,11.0,14.358348,0.0,3
11806,143.55588,229.0,192.0,11.0,10.43789472,0.0,1
11807,143.55588,180.0,146.0,0.0,11.7988164,0.0,1
11808,0.0,285.0,153.0,11.0,11.7988164,0.0,3
11809,143.55588,210.0,20.0,11.0,14.1086376,0.0,1
11810,0.0,229.0,90.0,11.0,13.421934,0.0,3
11811,0.0,228.0,220.0,11.0,10.43789472,0.0,3
11812,143.55588,138.0,43.0,11.0,15.4820448,0.0,1
11813,0.0,169.0,256.0,11.0,19.6022664,0.0,2
11814,0.0,243.0,146.0,12.0,11.7988164,0.0,3
11815,0.0,285.0,224.0,11.0,11.7988164,0.0,3
11816,0.0,285.0,146.0,12.0,12.1109544,0.0,3
11817,0.0,120.0,146.0,0.0,10.7375472,0.0,2
11818,0.0,131.0,220.0,11.0,16.855452,0.0,2
11819,17.668416,228.0,220.0,11.0,10.43789472,0.0,3
11820,0.0,117.0,2.0,11.0,11.7988164,0.0,3
11821,0.0,209.0,146.0,12.0,14.2334928,0.0,3
11822,143.55588,172.0,124.0,8.0,18.6658524,0.0,1
11823,0.0,212.0,92.0,11.0,14.8577688,0.0,3
11824,143.55588,169.0,76.0,11.0,10.43789472,0.0,1
11825,143.55588,169.0,43.0,11.0,18.6658524,0.0,1
11826,0.0,228.0,192.0,11.0,10.43789472,0.0,3
11827,143.55588,83.0,237.0,11.0,18.72828,0.0,1
11828,143.55588,228.0,220.0,11.0,10.43789472,0.0,1
11829,0.0,169.0,90.0,11.0,10.43789472,0.0,3
11830,143.55588,215.0,86.0,11.0,15.4820448,0.0,1
11831,0.0,210.0,146.0,11.0,13.9213548,0.0,3
11832,0.0,192.0,53.0,11.0,12.1109544,0.0,3
11833,0.0,228.0,15.0,11.0,10.43789472,0.0,3
11834,0.0,171.0,146.0,11.0,14.2334928,0.0,3
11835,0.0,144.0,146.0,12.0,11.7988164,0.0,3
11836,0.0,168.0,158.0,11.0,10.43789472,0.0,3
11837,143.55588,228.0,141.0,11.0,10.43789472,0.0,1
11838,128.096016,231.0,197.0,9.0,12.4230924,0.0,1
11839,143.55588,215.0,90.0,11.0,15.4820448,0.0,1
11840,143.55588,228.0,220.0,11.0,10.43789472,0.0,1
11841,0.0,229.0,90.0,11.0,16.1687484,0.0,3
11842,0.0,169.0,20.0,11.0,12.4230924,0.0,3
11843,0.0,179.0,146.0,1.0,10.612692,0.0,3
11844,0.0,180.0,146.0,0.0,11.861244,0.0,3
11845,0.0,174.0,58.0,6.0,15.8566104,0.0,3
11846,22.08552,171.0,181.0,10.0,16.231176,0.0,2
11847,143.55588,210.0,224.0,11.0,13.9213548,0.0,1
11848,0.0,238.0,146.0,2.0,11.4242508,0.0,3
11849,0.0,229.0,90.0,11.0,12.4230924,0.0,3
11850,8.834208,211.0,80.0,11.0,14.358348,0.0,3
11851,0.0,229.0,220.0,11.0,12.797658,0.0,3
11852,0.0,165.0,53.0,7.0,11.1745404,0.0,3
11853,0.0,86.0,224.0,11.0,12.4230924,0.0,2
11854,143.55588,229.0,43.0,11.0,14.9201964,0.0,1
11855,143.55588,228.0,192.0,11.0,10.43789472,0.0,1
11856,0.0,191.0,220.0,11.0,11.7988164,0.0,3
11857,0.0,228.0,220.0,11.0,10.43789472,0.0,3
11858,143.55588,214.0,192.0,10.0,14.8577688,0.0,1
11859,143.55588,121.0,192.0,11.0,10.43789472,0.0,1
11860,0.0,285.0,192.0,11.0,11.7988164,0.0,3
11861,0.0,134.0,225.0,10.0,19.6022664,0.0,2
11862,0.0,205.0,192.0,11.0,14.670486,0.0,3
11863,143.55588,228.0,220.0,11.0,10.43789472,0.0,1
11864,0.0,169.0,146.0,11.0,10.43789472,0.0,3
11865,0.0,229.0,249.0,11.0,10.43789472,0.0,3
11866,143.55588,228.0,2.0,11.0,10.43789472,0.0,1
11867,143.55588,180.0,106.0,11.0,10.43789472,0.0,1
11868,0.0,228.0,2.0,11.0,10.43789472,0.0,3
11869,143.55588,169.0,70.0,11.0,14.982624,0.0,1
11870,143.55588,212.0,20.0,11.0,14.8577688,0.0,1
11871,0.0,170.0,146.0,12.0,14.2334928,0.0,3
11872,0.0,229.0,164.0,11.0,10.43789472,0.0,3
11873,0.0,93.0,107.0,4.0,12.4230924,0.0,3
11874,0.0,228.0,197.0,11.0,13.421934,0.0,3
11875,0.0,117.0,220.0,11.0,11.7988164,0.0,2
11876,0.0,121.0,161.0,11.0,13.6092168,0.0,2
11877,0.0,169.0,158.0,11.0,10.43789472,0.0,3
11878,17.668416,169.0,263.0,11.0,12.4230924,0.0,3
11879,143.55588,106.0,249.0,11.0,14.2334928,0.0,1
11880,0.0,336.0,74.0,12.0,11.7988164,0.0,3
11881,0.0,229.0,146.0,11.0,10.43789472,0.0,3
11882,0.0,117.0,224.0,11.0,12.1109544,0.0,2
11883,0.0,210.0,53.0,11.0,14.2334928,0.0,3
11884,0.0,173.0,70.0,8.0,16.1687484,0.0,3
11885,0.0,73.0,53.0,7.0,10.8624024,0.0,3
11886,143.55588,169.0,155.0,11.0,19.6022664,0.0,1
11887,0.0,285.0,146.0,11.0,11.7988164,0.0,3
11888,0.0,211.0,224.0,11.0,14.358348,0.0,2
11889,0.0,229.0,146.0,11.0,11.861244,0.0,3
11890,143.55588,228.0,220.0,11.0,10.43789472,0.0,1
11891,0.0,229.0,90.0,11.0,16.1687484,0.0,3
11892,0.0,108.0,42.0,0.0,19.6022664,0.0,3
11893,143.55588,157.0,220.0,11.0,16.855452,0.0,1
11894,143.55588,229.0,90.0,11.0,10.43789472,0.0,1
11895,0.0,228.0,174.0,11.0,10.43789472,0.0,3
11896,0.0,109.0,220.0,11.0,14.982624,0.0,2
11897,0.0,169.0,43.0,11.0,19.6022664,0.0,3
11898,0.0,122.0,2.0,11.0,14.8577688,0.0,3
11899,143.55588,217.0,90.0,11.0,16.1063208,0.0,1
11900,143.55588,109.0,129.0,11.0,19.6022664,0.0,1
11901,143.55588,228.0,192.0,11.0,10.43789472,0.0,1
11902,143.55588,195.0,90.0,4.0,11.7988164,0.0,1
11903,0.0,217.0,90.0,11.0,16.1687484,0.0,3
11904,0.0,336.0,189.0,10.0,14.2334928,0.0,3
11905,0.0,179.0,263.0,6.0,10.8624024,0.0,3
11906,0.0,215.0,2.0,11.0,15.4820448,0.0,3
11907,0.0,228.0,2.0,11.0,10.43789472,0.0,3
11908,143.55588,229.0,192.0,11.0,10.43789472,0.0,1
11909,0.0,287.0,43.0,11.0,12.1109544,0.0,3
11910,143.55588,78.0,43.0,11.0,15.7941828,0.0,1
11911,143.55588,157.0,132.0,11.0,19.6022664,0.0,1
11912,0.0,159.0,43.0,9.0,19.6022664,0.0,3
11913,0.0,170.0,2.0,9.0,13.421934,0.0,3
11914,143.55588,169.0,132.0,11.0,18.6658524,0.0,1
11915,0.0,210.0,72.0,11.0,14.2334928,0.0,3
11916,0.0,229.0,220.0,11.0,11.549106,0.0,3
11917,143.55588,210.0,20.0,11.0,14.2334928,0.0,1
11918,0.0,228.0,220.0,11.0,10.43789472,0.0,3
11919,0.0,108.0,224.0,11.0,11.236968,0.0,2
11920,0.0,210.0,8.0,11.0,13.9213548,0.0,3
11921,0.0,209.0,146.0,11.0,13.6092168,0.0,3
11922,0.0,210.0,220.0,11.0,14.2334928,0.0,2
11923,0.0,191.0,220.0,11.0,11.7988164,0.0,3
11924,0.0,212.0,53.0,11.0,14.8577688,0.0,3
11925,0.0,228.0,15.0,11.0,10.43789472,0.0,3
11926,143.55588,169.0,14.0,11.0,16.1687484,0.0,1
11927,0.0,210.0,249.0,11.0,14.2334928,0.0,2
11928,143.55588,191.0,249.0,11.0,11.7988164,0.0,1
11929,0.0,210.0,224.0,11.0,13.9213548,0.0,2
11930,0.0,285.0,224.0,11.0,11.7988164,0.0,3
11931,0.0,336.0,15.0,11.0,13.6092168,0.0,3
11932,143.55588,169.0,155.0,11.0,19.6022664,0.0,1
11933,0.0,336.0,146.0,11.0,11.7988164,0.0,3
11934,143.55588,240.0,20.0,0.0,10.92483,0.0,1
11935,0.0,122.0,90.0,11.0,14.8577688,0.0,3
11936,0.0,191.0,224.0,11.0,11.7988164,0.0,3
11937,143.55588,192.0,153.0,11.0,12.1109544,0.0,1
11938,0.0,211.0,224.0,10.0,13.9213548,0.0,2
11939,143.55588,109.0,70.0,11.0,19.6022664,0.0,1
11940,143.55588,216.0,43.0,11.0,15.7941828,0.0,1
11941,0.0,210.0,217.0,11.0,13.9213548,0.0,2
11942,0.0,109.0,158.0,11.0,13.109796,0.0,2
11943,0.0,277.0,2.0,6.0,11.7988164,0.0,3
11944,143.55588,169.0,132.0,11.0,18.6658524,0.0,1
11945,0.0,117.0,106.0,11.0,11.7988164,0.0,2
11946,0.0,228.0,220.0,11.0,10.43789472,0.0,3
11947,143.55588,96.0,146.0,11.0,11.7988164,0.0,1
11948,143.55588,210.0,146.0,11.0,14.2334928,0.0,1
11949,143.55588,285.0,192.0,11.0,11.7988164,0.0,1
11950,110.16257376,210.0,28.0,11.0,14.2334928,0.0,1
11951,0.0,175.0,224.0,11.0,11.7988164,0.0,3
11952,0.0,229.0,224.0,11.0,10.43789472,0.0,3
11953,143.55588,229.0,113.0,11.0,16.1687484,0.0,1
11954,143.55588,92.0,53.0,6.0,12.9849408,0.0,1
11955,4.417104,229.0,146.0,11.0,10.43789472,0.0,3
11956,143.55588,169.0,155.0,11.0,18.416142,0.0,1
11957,143.55588,132.0,220.0,11.0,10.43789472,0.0,1
11958,0.0,117.0,187.0,11.0,12.4230924,0.0,2
11959,143.55588,170.0,146.0,11.0,13.6092168,0.0,1
11960,143.55588,285.0,92.0,11.0,11.7988164,0.0,1
11961,0.0,210.0,8.0,11.0,13.9213548,0.0,3
11962,0.0,191.0,53.0,11.0,11.7988164,0.0,3
11963,143.55588,289.0,20.0,11.0,12.4230924,0.0,1
11964,0.0,169.0,220.0,11.0,14.358348,0.0,2
11965,0.0,210.0,146.0,11.0,13.9213548,0.0,3
11966,0.0,285.0,146.0,11.0,11.7988164,0.0,3
11967,143.55588,109.0,121.0,11.0,12.4230924,0.0,1
11968,0.0,210.0,20.0,11.0,14.2334928,0.0,3
11969,0.0,229.0,146.0,11.0,12.4230924,0.0,3
11970,0.0,229.0,15.0,11.0,10.43789472,0.0,3
11971,0.0,191.0,220.0,11.0,11.7988164,0.0,3
11972,0.0,215.0,192.0,11.0,15.4820448,0.0,2
11973,0.0,182.0,189.0,8.0,12.6728028,0.0,3
11974,0.0,240.0,256.0,0.0,17.4173004,0.0,2
11975,143.55588,229.0,226.0,11.0,13.734072,0.0,1
11976,0.0,285.0,2.0,11.0,11.7988164,0.0,3
11977,143.55588,169.0,155.0,11.0,14.982624,0.0,1
11978,0.0,204.0,2.0,11.0,10.43789472,0.0,3
11979,143.55588,229.0,268.0,11.0,16.1687484,0.0,1
11980,143.55588,191.0,20.0,11.0,11.7988164,0.0,1
11981,0.0,193.0,2.0,4.0,16.1687484,0.0,3
11982,0.0,229.0,2.0,11.0,10.43789472,0.0,3
11983,0.0,184.0,224.0,6.0,12.51049104,0.0,3
11984,0.0,215.0,90.0,11.0,15.4820448,0.0,3
11985,0.0,207.0,224.0,12.0,13.6092168,0.0,2
11986,143.55588,169.0,43.0,11.0,10.43789472,0.0,1
11987,0.0,173.0,267.0,7.0,18.6658524,0.0,2
11988,143.55588,240.0,2.0,0.0,10.43789472,0.0,1
11989,143.55588,285.0,192.0,11.0,11.7988164,0.0,1
11990,0.0,226.0,192.0,11.0,11.7988164,0.0,3
11991,143.55588,215.0,192.0,11.0,15.4820448,0.0,1
11992,143.55588,212.0,192.0,11.0,14.8577688,0.0,1
11993,0.0,286.0,220.0,10.0,11.7988164,0.0,3
11994,30.36759,169.0,224.0,11.0,18.72828,0.0,2
11995,0.0,285.0,90.0,11.0,11.7988164,0.0,3
11996,0.0,122.0,90.0,11.0,14.8577688,0.0,3
11997,0.0,109.0,181.0,11.0,19.6022664,0.0,2
11998,0.0,212.0,2.0,11.0,14.8577688,0.0,3
11999,0.0,228.0,15.0,11.0,10.43789472,0.0,3
12000,0.0,210.0,53.0,11.0,13.9837824,0.0,3
12001,0.0,205.0,2.0,5.0,10.43789472,0.0,3
12002,0.0,228.0,220.0,11.0,10.43789472,0.0,3
12003,0.0,176.0,220.0,4.0,12.48552,0.0,3
12004,0.0,169.0,238.0,11.0,19.6022664,0.0,2
12005,0.0,144.0,220.0,0.0,12.48552,0.0,3
12006,0.0,228.0,2.0,11.0,10.43789472,0.0,3
12007,0.0,132.0,113.0,8.0,16.231176,0.0,3
12008,0.0,191.0,2.0,11.0,11.7988164,0.0,3
12009,0.0,229.0,187.0,11.0,16.1687484,0.0,2
12010,143.55588,228.0,174.0,11.0,10.43789472,0.0,1
12011,0.0,210.0,92.0,11.0,14.2334928,0.0,3
12012,0.0,210.0,93.0,11.0,13.9213548,0.0,3
12013,0.0,211.0,158.0,11.0,14.5456308,0.0,3
12014,0.0,109.0,181.0,11.0,19.6022664,0.0,2
12015,143.55588,229.0,192.0,11.0,10.43789472,0.0,1
12016,143.55588,228.0,2.0,11.0,10.43789472,0.0,1
12017,0.0,169.0,239.0,11.0,12.4230924,0.0,3
12018,0.0,39.0,74.0,11.0,13.2970788,0.0,3
12019,0.0,210.0,153.0,11.0,14.2334928,0.0,3
12020,0.0,244.0,129.0,11.0,11.7988164,0.0,3
12021,143.55588,228.0,220.0,11.0,10.43789472,0.0,1
12022,143.55588,229.0,252.0,11.0,16.1687484,0.0,1
12023,0.0,191.0,265.0,11.0,11.7988164,0.0,3
12024,143.55588,229.0,192.0,11.0,10.43789472,0.0,1
12025,0.0,210.0,158.0,11.0,14.2334928,0.0,3
12026,0.0,109.0,242.0,11.0,16.1687484,0.0,2
12027,0.0,212.0,265.0,11.0,14.8577688,0.0,2
12028,0.0,192.0,2.0,11.0,10.43789472,0.0,3
12029,0.0,160.0,146.0,11.0,12.1109544,0.0,3
12030,0.0,144.0,153.0,0.0,12.4230924,0.0,2
12031,143.55588,178.0,153.0,11.0,12.4230924,0.0,1
12032,143.55588,157.0,220.0,11.0,14.982624,0.0,1
12033,143.55588,97.0,185.0,11.0,19.6022664,0.0,1
12034,0.0,122.0,53.0,10.0,13.734072,0.0,3
12035,0.0,215.0,2.0,11.0,15.4820448,0.0,3
12036,0.0,215.0,2.0,11.0,15.4820448,0.0,3
12037,143.55588,285.0,220.0,11.0,11.7988164,0.0,1
12038,143.55588,229.0,90.0,11.0,10.43789472,0.0,1
12039,0.0,229.0,90.0,11.0,10.43789472,0.0,3
12040,0.0,171.0,181.0,10.0,16.1687484,0.0,2
12041,143.55588,229.0,249.0,11.0,13.734072,0.0,1
12042,0.0,285.0,220.0,11.0,11.7988164,0.0,3
12043,0.0,228.0,220.0,11.0,10.43789472,0.0,3
12044,0.0,233.0,47.0,7.0,17.4173004,0.0,3
12045,0.0,228.0,249.0,11.0,11.236968,0.0,3
12046,0.0,169.0,187.0,11.0,16.4808864,0.0,2
12047,0.0,229.0,90.0,11.0,12.4230924,0.0,3
12048,0.0,285.0,158.0,11.0,11.7988164,0.0,3
12049,0.0,191.0,263.0,11.0,11.7988164,0.0,3
12050,0.0,191.0,158.0,11.0,11.7988164,0.0,3
12051,0.0,229.0,158.0,11.0,10.43789472,0.0,3
12052,143.55588,113.0,225.0,7.0,16.1687484,0.0,1
12053,0.0,211.0,146.0,11.0,14.5456308,0.0,3
12054,0.0,90.0,192.0,7.0,14.8577688,0.0,2
12055,0.0,229.0,15.0,11.0,10.43789472,0.0,3
12056,0.0,210.0,224.0,11.0,13.9213548,0.0,2
12057,0.0,240.0,224.0,0.0,11.549106,0.0,3
12058,143.55588,153.0,43.0,11.0,13.9213548,0.0,1
12059,143.55588,240.0,153.0,0.0,12.4230924,0.0,1
12060,0.0,180.0,146.0,0.0,13.6092168,0.0,3
12061,0.0,184.0,53.0,6.0,12.9849408,0.0,3
12062,0.0,229.0,267.0,11.0,12.4230924,0.0,3
12063,0.0,228.0,220.0,11.0,10.43789472,0.0,3
12064,0.0,336.0,146.0,11.0,11.7988164,0.0,3
12065,0.0,169.0,158.0,11.0,10.43789472,0.0,3
12066,143.55588,137.0,90.0,11.0,14.5456308,0.0,1
12067,0.0,176.0,163.0,5.0,16.1687484,0.0,2
12068,0.0,65.0,220.0,11.0,14.2334928,0.0,2
12069,0.0,169.0,187.0,11.0,20.2265424,0.0,2
12070,0.0,228.0,251.0,11.0,11.549106,0.0,3
12071,143.55588,229.0,113.0,11.0,13.421934,0.0,1
12072,0.0,189.0,146.0,11.0,13.6092168,0.0,3
12073,0.0,176.0,146.0,11.0,12.1109544,0.0,3
12074,143.55588,285.0,146.0,11.0,11.7988164,0.0,1
12075,0.0,282.0,158.0,11.0,15.4820448,0.0,3
12076,143.55588,336.0,20.0,11.0,14.2334928,0.0,1
12077,0.0,180.0,146.0,0.0,10.92483,0.0,3
12078,0.0,84.0,124.0,0.0,12.4230924,0.0,2
12079,0.0,210.0,146.0,11.0,14.2334928,0.0,3
12080,0.0,229.0,97.0,11.0,10.43789472,0.0,3
12081,143.55588,169.0,249.0,11.0,15.8566104,0.0,1
12082,6.625656,229.0,90.0,11.0,13.421934,0.0,3
12083,0.0,299.0,43.0,11.0,13.6716444,0.0,3
12084,0.0,181.0,2.0,11.0,10.43789472,0.0,3
12085,0.0,229.0,220.0,10.0,10.43789472,0.0,3
12086,0.0,289.0,197.0,11.0,12.4230924,0.0,3
12087,0.0,212.0,187.0,11.0,14.8577688,0.0,3
12088,0.0,192.0,187.0,11.0,12.1109544,0.0,3
12089,0.0,169.0,90.0,11.0,12.4230924,0.0,3
12090,143.55588,217.0,90.0,11.0,12.4230924,0.0,1
12091,143.55588,212.0,192.0,11.0,14.8577688,0.0,1
12092,0.0,228.0,2.0,11.0,10.43789472,0.0,3
12093,0.0,151.0,146.0,11.0,13.9213548,0.0,2
12094,0.0,191.0,90.0,11.0,11.7988164,0.0,3
12095,0.0,229.0,43.0,11.0,12.4230924,0.0,3
12096,0.0,228.0,2.0,11.0,12.4230924,0.0,3
12097,0.0,229.0,158.0,11.0,10.43789472,0.0,3
12098,0.0,212.0,2.0,11.0,14.8577688,0.0,3
12099,0.0,229.0,263.0,11.0,13.421934,0.0,2
12100,143.55588,145.0,111.0,11.0,14.982624,0.0,1
12101,0.0,228.0,220.0,11.0,10.43789472,0.0,3
12102,0.0,144.0,45.0,0.0,12.4230924,0.0,3
12103,0.0,208.0,53.0,11.0,11.7988164,0.0,3
12104,0.0,131.0,220.0,11.0,11.7988164,0.0,2
12105,143.55588,169.0,220.0,11.0,14.982624,0.0,1
12106,0.0,92.0,53.0,11.0,13.9213548,0.0,3
12107,0.0,192.0,2.0,11.0,10.43789472,0.0,3
12108,143.55588,228.0,220.0,0.0,10.43789472,0.0,1
12109,0.0,228.0,220.0,11.0,10.43789472,0.0,3
12110,5.322610320000001,120.0,130.0,11.0,16.1687484,0.0,2
12111,0.0,169.0,267.0,11.0,13.6716444,0.0,2
12112,6.625656,215.0,153.0,11.0,15.4820448,0.0,2
12113,143.55588,213.0,129.0,11.0,15.1699068,0.0,1
12114,0.0,109.0,43.0,11.0,15.8566104,0.0,3
12115,0.0,228.0,158.0,11.0,10.43789472,0.0,3
12116,0.0,179.0,158.0,1.0,13.109796,0.0,3
12117,0.0,109.0,227.0,11.0,19.6022664,0.0,2
12118,0.0,210.0,118.0,11.0,14.2334928,0.0,3
12119,130.304568,169.0,242.0,11.0,15.8566104,0.0,1
12120,0.0,285.0,224.0,11.0,11.7988164,0.0,3
12121,0.0,228.0,249.0,11.0,10.43789472,0.0,3
12122,15.459864,191.0,2.0,11.0,11.7988164,0.0,3
12123,143.55588,228.0,2.0,11.0,10.43789472,0.0,1
12124,0.0,169.0,220.0,11.0,14.358348,0.0,2
12125,143.55588,212.0,192.0,11.0,14.8577688,0.0,1
12126,143.55588,228.0,141.0,11.0,10.43789472,0.0,1
12127,0.0,175.0,53.0,11.0,11.7988164,0.0,3
12128,0.0,169.0,223.0,11.0,15.919038,0.0,2
12129,0.0,191.0,53.0,11.0,11.7988164,0.0,3
12130,0.0,180.0,43.0,0.0,14.358348,0.0,3
12131,0.0,228.0,2.0,11.0,10.43789472,0.0,3
12132,0.0,210.0,166.0,11.0,13.9213548,0.0,3
12133,0.0,92.0,53.0,9.0,12.173382,0.0,3
12134,0.0,228.0,158.0,11.0,16.1687484,0.0,2
12135,143.55588,228.0,192.0,11.0,10.43789472,0.0,1
12136,57.422352,228.0,141.0,11.0,10.43789472,0.0,3
12137,0.0,92.0,53.0,9.0,12.173382,0.0,3
12138,143.55588,229.0,210.0,11.0,13.421934,0.0,1
12139,143.55588,229.0,212.0,11.0,11.549106,0.0,1
12140,0.0,76.0,146.0,11.0,12.1109544,0.0,2
12141,0.0,121.0,224.0,11.0,13.9213548,0.0,2
12142,143.55588,109.0,97.0,11.0,10.43789472,0.0,1
12143,130.304568,121.0,106.0,11.0,14.2334928,0.0,1
12144,143.55588,212.0,20.0,11.0,14.8577688,0.0,1
12145,130.304568,76.0,263.0,11.0,11.7988164,0.0,1
12146,0.0,156.0,220.0,11.0,10.43789472,0.0,3
12147,0.0,236.0,97.0,4.0,10.43789472,0.0,3
12148,143.55588,106.0,220.0,11.0,14.2334928,0.0,1
12149,143.55588,78.0,263.0,11.0,14.2334928,0.0,1
12150,0.0,171.0,237.0,9.0,16.231176,0.0,2
12151,0.0,212.0,92.0,10.0,14.2334928,0.0,3
12152,143.55588,169.0,62.0,11.0,19.6022664,0.0,1
12153,143.55588,180.0,20.0,0.0,15.4820448,0.0,1
12154,0.0,112.0,62.0,9.0,19.6022664,0.0,3
12155,0.0,210.0,224.0,11.0,13.9213548,0.0,2
12156,0.0,336.0,80.0,11.0,14.1086376,0.0,3
12157,0.0,209.0,2.0,11.0,13.6092168,0.0,3
12158,143.55588,169.0,155.0,11.0,16.231176,0.0,1
12159,143.55588,178.0,90.0,2.0,12.48552,0.0,1
12160,143.55588,212.0,192.0,11.0,14.8577688,0.0,1
12161,0.0,219.0,90.0,11.0,16.7305968,0.0,3
12162,143.55588,169.0,163.0,11.0,16.1687484,0.0,1
12163,143.55588,191.0,220.0,11.0,11.7988164,0.0,1
12164,143.55588,109.0,227.0,11.0,19.6022664,0.0,1
12165,143.55588,336.0,20.0,11.0,12.4230924,0.0,1
12166,143.55588,180.0,70.0,0.0,12.173382,0.0,1
12167,143.55588,192.0,187.0,11.0,12.4230924,0.0,1
12168,143.55588,214.0,20.0,11.0,15.1699068,0.0,1
12169,143.55588,156.0,118.0,0.0,11.7988164,0.0,1
12170,0.0,336.0,90.0,11.0,15.4820448,0.0,3
12171,0.0,336.0,187.0,11.0,14.2334928,0.0,3
12172,0.0,210.0,158.0,11.0,14.2334928,0.0,3
12173,0.0,210.0,2.0,11.0,13.9213548,0.0,3
12174,8.834208,51.0,187.0,11.0,14.2334928,0.0,2
12175,0.0,144.0,153.0,0.0,17.16759,0.0,2
12176,0.0,210.0,153.0,11.0,14.2334928,0.0,3
12177,143.55588,169.0,12.0,11.0,19.976832,0.0,1
12178,143.55588,191.0,189.0,11.0,11.7988164,0.0,1
12179,0.0,229.0,90.0,11.0,10.43789472,0.0,3
12180,0.0,228.0,192.0,11.0,10.43789472,0.0,3
12181,0.0,215.0,90.0,11.0,15.4820448,0.0,3
12182,0.0,212.0,2.0,11.0,14.8577688,0.0,3
12183,143.55588,211.0,161.0,10.0,14.2334928,0.0,1
12184,0.0,183.0,53.0,7.0,12.6728028,0.0,3
12185,143.55588,169.0,43.0,11.0,19.976832,0.0,1
12186,143.55588,228.0,192.0,11.0,10.43789472,0.0,1
12187,92.759184,169.0,2.0,11.0,16.543314,0.0,1
12188,0.0,154.0,53.0,11.0,14.2334928,0.0,3
12189,0.0,228.0,141.0,11.0,10.43789472,0.0,3
12190,0.0,180.0,158.0,0.0,13.109796,0.0,3
12191,0.0,285.0,90.0,11.0,11.7988164,0.0,3
12192,0.0,155.0,256.0,11.0,16.1063208,0.0,2
12193,143.55588,180.0,93.0,0.0,10.8624024,0.0,1
12194,0.0,171.0,166.0,11.0,13.9213548,0.0,3
12195,0.0,92.0,146.0,11.0,14.2334928,0.0,2
12196,0.0,229.0,90.0,11.0,14.6080584,0.0,3
12197,0.0,285.0,224.0,11.0,11.7988164,0.0,3
12198,143.55588,212.0,2.0,11.0,14.8577688,0.0,1
12199,0.0,169.0,90.0,11.0,12.4230924,0.0,3
12200,143.55588,204.0,220.0,11.0,10.43789472,0.0,1
12201,0.0,117.0,2.0,11.0,11.7988164,0.0,3
12202,0.0,215.0,90.0,11.0,15.4820448,0.0,3
12203,0.0,169.0,47.0,11.0,15.8566104,0.0,3
12204,0.0,210.0,53.0,11.0,13.9213548,0.0,3
12205,0.0,228.0,249.0,11.0,12.4230924,0.0,3
12206,0.0,206.0,146.0,11.0,12.6728028,0.0,3
12207,0.0,285.0,90.0,11.0,11.7988164,0.0,3
12208,0.0,231.0,20.0,9.0,12.4230924,0.0,3
12209,0.0,180.0,224.0,0.0,12.173382,0.0,3
12210,143.55588,240.0,2.0,0.0,10.43789472,0.0,1
12211,57.422352,229.0,143.0,11.0,10.43789472,0.0,3
12212,0.0,229.0,43.0,11.0,11.861244,0.0,3
12213,25.26583488,228.0,220.0,11.0,10.43789472,0.0,3
12214,143.55588,144.0,47.0,11.0,16.1687484,0.0,1
12215,143.55588,212.0,20.0,11.0,14.8577688,0.0,1
12216,0.0,175.0,2.0,11.0,11.7988164,0.0,3
12217,0.0,229.0,90.0,11.0,16.1687484,0.0,3
12218,143.55588,229.0,163.0,11.0,12.4230924,0.0,1
12219,0.0,193.0,90.0,11.0,15.4820448,0.0,3
12220,143.55588,234.0,227.0,7.0,13.421934,0.0,1
12221,143.55588,169.0,136.0,11.0,18.416142,0.0,1
12222,143.55588,229.0,187.0,11.0,11.861244,0.0,1
12223,0.0,169.0,267.0,11.0,15.8566104,0.0,2
12224,143.55588,169.0,82.0,11.0,20.5386804,0.0,1
12225,0.0,212.0,220.0,10.0,14.2334928,0.0,2
12226,143.55588,229.0,20.0,11.0,16.1687484,0.0,1
12227,143.55588,228.0,251.0,11.0,12.797658,0.0,1
12228,143.55588,211.0,20.0,11.0,14.5456308,0.0,1
12229,0.0,203.0,153.0,11.0,18.9155628,0.0,2
12230,0.0,211.0,80.0,10.0,13.9213548,0.0,3
12231,143.55588,168.0,146.0,11.0,13.109796,0.0,1
12232,143.55588,131.0,20.0,11.0,13.0473684,0.0,1
12233,143.55588,109.0,227.0,11.0,17.791866,0.0,1
12234,0.0,208.0,43.0,11.0,13.2970788,0.0,3
12235,0.0,228.0,158.0,11.0,10.43789472,0.0,3
12236,143.55588,143.0,153.0,7.0,13.2970788,0.0,1
12237,143.55588,289.0,20.0,11.0,12.4230924,0.0,1
12238,143.55588,336.0,90.0,11.0,11.7988164,0.0,1
12239,0.0,240.0,122.0,0.0,12.48552,0.0,3
12240,143.55588,211.0,20.0,11.0,14.2334928,0.0,1
12241,0.0,171.0,268.0,9.0,15.8566104,0.0,2
12242,0.0,229.0,158.0,11.0,10.43789472,0.0,3
12243,2.208552,228.0,158.0,11.0,11.861244,0.0,3
12244,0.0,229.0,158.0,11.0,13.421934,0.0,3
12245,0.0,169.0,20.0,11.0,12.4230924,0.0,3
